,CALENDAR_DATE,YEAR,MONTH_OF_THE_YEAR,DAY_OF_THE_MONTH,WEEK_OF_THE_YEAR,YEAR_QUARTER 
6062,2015-08-07,2015,8,7,32,3
6063,2015-08-08,2015,8,8,32,3
6064,2015-08-09,2015,8,9,32,3
6065,2015-08-10,2015,8,10,33,3
6066,2015-08-11,2015,8,11,33,3
6067,2015-08-12,2015,8,12,33,3
6068,2015-08-13,2015,8,13,33,3
6069,2015-08-14,2015,8,14,33,3
6070,2015-08-15,2015,8,15,33,3
6071,2015-08-16,2015,8,16,33,3
6072,2015-08-17,2015,8,17,34,3
6073,2015-08-18,2015,8,18,34,3
6074,2015-08-19,2015,8,19,34,3
6075,2015-08-20,2015,8,20,34,3
6076,2015-08-21,2015,8,21,34,3
6077,2015-08-22,2015,8,22,34,3
6078,2015-08-23,2015,8,23,34,3
6079,2015-08-24,2015,8,24,35,3
6080,2015-08-25,2015,8,25,35,3
6081,2015-08-26,2015,8,26,35,3
6082,2015-08-27,2015,8,27,35,3
6083,2015-08-28,2015,8,28,35,3
6084,2015-08-29,2015,8,29,35,3
6085,2015-08-30,2015,8,30,35,3
6086,2015-08-31,2015,8,31,36,3
6087,2015-09-01,2015,9,1,36,3
6088,2015-09-02,2015,9,2,36,3
6089,2015-09-03,2015,9,3,36,3
6090,2015-09-04,2015,9,4,36,3
6091,2015-09-05,2015,9,5,36,3
6092,2015-09-06,2015,9,6,36,3
6093,2015-09-07,2015,9,7,37,3
6094,2015-09-08,2015,9,8,37,3
6095,2015-09-09,2015,9,9,37,3
6096,2015-09-10,2015,9,10,37,3
6097,2015-09-11,2015,9,11,37,3
6098,2015-09-12,2015,9,12,37,3
6099,2015-09-13,2015,9,13,37,3
6100,2015-09-14,2015,9,14,38,3
6101,2015-09-15,2015,9,15,38,3
6102,2015-09-16,2015,9,16,38,3
6103,2015-09-17,2015,9,17,38,3
6104,2015-09-18,2015,9,18,38,3
6105,2015-09-19,2015,9,19,38,3
6106,2015-09-20,2015,9,20,38,3
6107,2015-09-21,2015,9,21,39,3
6108,2015-09-22,2015,9,22,39,3
6109,2015-09-23,2015,9,23,39,3
6110,2015-09-24,2015,9,24,39,3
6111,2015-09-25,2015,9,25,39,3
6112,2015-09-26,2015,9,26,39,3
6113,2015-09-27,2015,9,27,39,3
6114,2015-09-28,2015,9,28,40,3
6115,2015-09-29,2015,9,29,40,3
6116,2015-09-30,2015,9,30,40,3
6117,2015-10-01,2015,10,1,40,4
6118,2015-10-02,2015,10,2,40,4
6119,2015-10-03,2015,10,3,40,4
6120,2015-10-04,2015,10,4,40,4
6121,2015-10-05,2015,10,5,41,4
6122,2015-10-06,2015,10,6,41,4
6123,2015-10-07,2015,10,7,41,4
6124,2015-10-08,2015,10,8,41,4
6125,2015-10-09,2015,10,9,41,4
6126,2015-10-10,2015,10,10,41,4
6127,2015-10-11,2015,10,11,41,4
6128,2015-10-12,2015,10,12,42,4
6129,2015-10-13,2015,10,13,42,4
6130,2015-10-14,2015,10,14,42,4
6131,2015-10-15,2015,10,15,42,4
6132,2015-10-16,2015,10,16,42,4
6133,2015-10-17,2015,10,17,42,4
6134,2015-10-18,2015,10,18,42,4
6135,2015-10-19,2015,10,19,43,4
6136,2015-10-20,2015,10,20,43,4
6137,2015-10-21,2015,10,21,43,4
6138,2015-10-22,2015,10,22,43,4
6139,2015-10-23,2015,10,23,43,4
6140,2015-10-24,2015,10,24,43,4
6141,2015-10-25,2015,10,25,43,4
6142,2015-10-26,2015,10,26,44,4
6143,2015-10-27,2015,10,27,44,4
6144,2015-10-28,2015,10,28,44,4
6145,2015-10-29,2015,10,29,44,4
6146,2015-10-30,2015,10,30,44,4
6147,2015-10-31,2015,10,31,44,4
6148,2015-11-01,2015,11,1,44,4
6149,2015-11-02,2015,11,2,45,4
6150,2015-11-03,2015,11,3,45,4
6151,2015-11-04,2015,11,4,45,4
6152,2015-11-05,2015,11,5,45,4
6153,2015-11-06,2015,11,6,45,4
6154,2015-11-07,2015,11,7,45,4
6155,2015-11-08,2015,11,8,45,4
6156,2015-11-09,2015,11,9,46,4
6157,2015-11-10,2015,11,10,46,4
6158,2015-11-11,2015,11,11,46,4
6159,2015-11-12,2015,11,12,46,4
6160,2015-11-13,2015,11,13,46,4
6161,2015-11-14,2015,11,14,46,4
6162,2015-11-15,2015,11,15,46,4
6163,2015-11-16,2015,11,16,47,4
6164,2015-11-17,2015,11,17,47,4
6165,2015-11-18,2015,11,18,47,4
6166,2015-11-19,2015,11,19,47,4
6167,2015-11-20,2015,11,20,47,4
6168,2015-11-21,2015,11,21,47,4
6169,2015-11-22,2015,11,22,47,4
6170,2015-11-23,2015,11,23,48,4
6171,2015-11-24,2015,11,24,48,4
6172,2015-11-25,2015,11,25,48,4
6173,2015-11-26,2015,11,26,48,4
6174,2015-11-27,2015,11,27,48,4
6175,2015-11-28,2015,11,28,48,4
6176,2015-11-29,2015,11,29,48,4
6177,2015-11-30,2015,11,30,49,4
6178,2015-12-01,2015,12,1,49,4
6179,2015-12-02,2015,12,2,49,4
6180,2015-12-03,2015,12,3,49,4
6181,2015-12-04,2015,12,4,49,4
6182,2015-12-05,2015,12,5,49,4
6183,2015-12-06,2015,12,6,49,4
6184,2015-12-07,2015,12,7,50,4
6185,2015-12-08,2015,12,8,50,4
6186,2015-12-09,2015,12,9,50,4
6187,2015-12-10,2015,12,10,50,4
6188,2015-12-11,2015,12,11,50,4
6189,2015-12-12,2015,12,12,50,4
6190,2015-12-13,2015,12,13,50,4
6191,2015-12-14,2015,12,14,51,4
6192,2015-12-15,2015,12,15,51,4
6193,2015-12-16,2015,12,16,51,4
6194,2015-12-17,2015,12,17,51,4
6195,2015-12-18,2015,12,18,51,4
6196,2015-12-19,2015,12,19,51,4
6197,2015-12-20,2015,12,20,51,4
6198,2015-12-21,2015,12,21,52,4
6199,2015-12-22,2015,12,22,52,4
6200,2015-12-23,2015,12,23,52,4
6201,2015-12-24,2015,12,24,52,4
6202,2015-12-25,2015,12,25,52,4
6203,2015-12-26,2015,12,26,52,4
6204,2015-12-27,2015,12,27,52,4
6205,2015-12-28,2015,12,28,53,4
6206,2015-12-29,2015,12,29,53,4
6207,2015-12-30,2015,12,30,53,4
6208,2015-12-31,2015,12,31,53,4
6209,2016-01-01,2016,1,1,53,1
6210,2016-01-02,2016,1,2,53,1
6211,2016-01-03,2016,1,3,53,1
6212,2016-01-04,2016,1,4,1,1
6213,2016-01-05,2016,1,5,1,1
6214,2016-01-06,2016,1,6,1,1
6215,2016-01-07,2016,1,7,1,1
6216,2016-01-08,2016,1,8,1,1
6217,2016-01-09,2016,1,9,1,1
6218,2016-01-10,2016,1,10,1,1
6219,2016-01-11,2016,1,11,2,1
6220,2016-01-12,2016,1,12,2,1
6221,2016-01-13,2016,1,13,2,1
6222,2016-01-14,2016,1,14,2,1
6223,2016-01-15,2016,1,15,2,1
6224,2016-01-16,2016,1,16,2,1
6225,2016-01-17,2016,1,17,2,1
6226,2016-01-18,2016,1,18,3,1
6227,2016-01-19,2016,1,19,3,1
6228,2016-01-20,2016,1,20,3,1
6229,2016-01-21,2016,1,21,3,1
6230,2016-01-22,2016,1,22,3,1
6231,2016-01-23,2016,1,23,3,1
6232,2016-01-24,2016,1,24,3,1
6233,2016-01-25,2016,1,25,4,1
6234,2016-01-26,2016,1,26,4,1
6235,2016-01-27,2016,1,27,4,1
6236,2016-01-28,2016,1,28,4,1
6237,2016-01-29,2016,1,29,4,1
6238,2016-01-30,2016,1,30,4,1
6239,2016-01-31,2016,1,31,4,1
6240,2016-02-01,2016,2,1,5,1
6241,2016-02-02,2016,2,2,5,1
6242,2016-02-03,2016,2,3,5,1
6243,2016-02-04,2016,2,4,5,1
6244,2016-02-05,2016,2,5,5,1
6245,2016-02-06,2016,2,6,5,1
6246,2016-02-07,2016,2,7,5,1
6247,2016-02-08,2016,2,8,6,1
6248,2016-02-09,2016,2,9,6,1
6249,2016-02-10,2016,2,10,6,1
6250,2016-02-11,2016,2,11,6,1
6251,2016-02-12,2016,2,12,6,1
6252,2016-02-13,2016,2,13,6,1
6253,2016-02-14,2016,2,14,6,1
6254,2016-02-15,2016,2,15,7,1
6255,2016-02-16,2016,2,16,7,1
6256,2016-02-17,2016,2,17,7,1
6257,2016-02-18,2016,2,18,7,1
6258,2016-02-19,2016,2,19,7,1
6259,2016-02-20,2016,2,20,7,1
6260,2016-02-21,2016,2,21,7,1
6261,2016-02-22,2016,2,22,8,1
6262,2016-02-23,2016,2,23,8,1
6263,2016-02-24,2016,2,24,8,1
6264,2016-02-25,2016,2,25,8,1
6265,2016-02-26,2016,2,26,8,1
6266,2016-02-27,2016,2,27,8,1
6267,2016-02-28,2016,2,28,8,1
6268,2016-02-29,2016,2,29,9,1
6269,2016-03-01,2016,3,1,9,1
6270,2016-03-02,2016,3,2,9,1
6271,2016-03-03,2016,3,3,9,1
6272,2016-03-04,2016,3,4,9,1
6273,2016-03-05,2016,3,5,9,1
6274,2016-03-06,2016,3,6,9,1
6275,2016-03-07,2016,3,7,10,1
6276,2016-03-08,2016,3,8,10,1
6277,2016-03-09,2016,3,9,10,1
6278,2016-03-10,2016,3,10,10,1
6279,2016-03-11,2016,3,11,10,1
6280,2016-03-12,2016,3,12,10,1
6281,2016-03-13,2016,3,13,10,1
6282,2016-03-14,2016,3,14,11,1
6283,2016-03-15,2016,3,15,11,1
6284,2016-03-16,2016,3,16,11,1
6285,2016-03-17,2016,3,17,11,1
6286,2016-03-18,2016,3,18,11,1
6287,2016-03-19,2016,3,19,11,1
6288,2016-03-20,2016,3,20,11,1
6289,2016-03-21,2016,3,21,12,1
6290,2016-03-22,2016,3,22,12,1
6291,2016-03-23,2016,3,23,12,1
6292,2016-03-24,2016,3,24,12,1
6293,2016-03-25,2016,3,25,12,1
6294,2016-03-26,2016,3,26,12,1
6295,2016-03-27,2016,3,27,12,1
6296,2016-03-28,2016,3,28,13,1
6297,2016-03-29,2016,3,29,13,1
6298,2016-03-30,2016,3,30,13,1
6299,2016-03-31,2016,3,31,13,1
6300,2016-04-01,2016,4,1,13,2
6301,2016-04-02,2016,4,2,13,2
6302,2016-04-03,2016,4,3,13,2
6303,2016-04-04,2016,4,4,14,2
6304,2016-04-05,2016,4,5,14,2
6305,2016-04-06,2016,4,6,14,2
6306,2016-04-07,2016,4,7,14,2
6307,2016-04-08,2016,4,8,14,2
6308,2016-04-09,2016,4,9,14,2
6309,2016-04-10,2016,4,10,14,2
6310,2016-04-11,2016,4,11,15,2
6311,2016-04-12,2016,4,12,15,2
6312,2016-04-13,2016,4,13,15,2
6313,2016-04-14,2016,4,14,15,2
6314,2016-04-15,2016,4,15,15,2
6315,2016-04-16,2016,4,16,15,2
6316,2016-04-17,2016,4,17,15,2
6317,2016-04-18,2016,4,18,16,2
6318,2016-04-19,2016,4,19,16,2
6319,2016-04-20,2016,4,20,16,2
6320,2016-04-21,2016,4,21,16,2
6321,2016-04-22,2016,4,22,16,2
6322,2016-04-23,2016,4,23,16,2
6323,2016-04-24,2016,4,24,16,2
6324,2016-04-25,2016,4,25,17,2
6325,2016-04-26,2016,4,26,17,2
6326,2016-04-27,2016,4,27,17,2
6327,2016-04-28,2016,4,28,17,2
6328,2016-04-29,2016,4,29,17,2
6329,2016-04-30,2016,4,30,17,2
6330,2016-05-01,2016,5,1,17,2
6331,2016-05-02,2016,5,2,18,2
6332,2016-05-03,2016,5,3,18,2
6333,2016-05-04,2016,5,4,18,2
6334,2016-05-05,2016,5,5,18,2
6335,2016-05-06,2016,5,6,18,2
6336,2016-05-07,2016,5,7,18,2
6337,2016-05-08,2016,5,8,18,2
6338,2016-05-09,2016,5,9,19,2
6339,2016-05-10,2016,5,10,19,2
6340,2016-05-11,2016,5,11,19,2
6341,2016-05-12,2016,5,12,19,2
6342,2016-05-13,2016,5,13,19,2
6343,2016-05-14,2016,5,14,19,2
6344,2016-05-15,2016,5,15,19,2
6345,2016-05-16,2016,5,16,20,2
6346,2016-05-17,2016,5,17,20,2
6347,2016-05-18,2016,5,18,20,2
6348,2016-05-19,2016,5,19,20,2
6349,2016-05-20,2016,5,20,20,2
6350,2016-05-21,2016,5,21,20,2
6351,2016-05-22,2016,5,22,20,2
6352,2016-05-23,2016,5,23,21,2
6353,2016-05-24,2016,5,24,21,2
6354,2016-05-25,2016,5,25,21,2
6355,2016-05-26,2016,5,26,21,2
6356,2016-05-27,2016,5,27,21,2
6357,2016-05-28,2016,5,28,21,2
6358,2016-05-29,2016,5,29,21,2
6359,2016-05-30,2016,5,30,22,2
6360,2016-05-31,2016,5,31,22,2
6361,2016-06-01,2016,6,1,22,2
6362,2016-06-02,2016,6,2,22,2
6363,2016-06-03,2016,6,3,22,2
6364,2016-06-04,2016,6,4,22,2
6365,2016-06-05,2016,6,5,22,2
6366,2016-06-06,2016,6,6,23,2
6367,2016-06-07,2016,6,7,23,2
6368,2016-06-08,2016,6,8,23,2
6369,2016-06-09,2016,6,9,23,2
6370,2016-06-10,2016,6,10,23,2
6371,2016-06-11,2016,6,11,23,2
6372,2016-06-12,2016,6,12,23,2
6373,2016-06-13,2016,6,13,24,2
6374,2016-06-14,2016,6,14,24,2
6375,2016-06-15,2016,6,15,24,2
6376,2016-06-16,2016,6,16,24,2
6377,2016-06-17,2016,6,17,24,2
6378,2016-06-18,2016,6,18,24,2
6379,2016-06-19,2016,6,19,24,2
6380,2016-06-20,2016,6,20,25,2
6381,2016-06-21,2016,6,21,25,2
6382,2016-06-22,2016,6,22,25,2
6383,2016-06-23,2016,6,23,25,2
6384,2016-06-24,2016,6,24,25,2
6385,2016-06-25,2016,6,25,25,2
6386,2016-06-26,2016,6,26,25,2
6387,2016-06-27,2016,6,27,26,2
6388,2016-06-28,2016,6,28,26,2
6389,2016-06-29,2016,6,29,26,2
6390,2016-06-30,2016,6,30,26,2
6391,2016-07-01,2016,7,1,26,3
6392,2016-07-02,2016,7,2,26,3
6393,2016-07-03,2016,7,3,26,3
6394,2016-07-04,2016,7,4,27,3
6395,2016-07-05,2016,7,5,27,3
6396,2016-07-06,2016,7,6,27,3
6397,2016-07-07,2016,7,7,27,3
6398,2016-07-08,2016,7,8,27,3
6399,2016-07-09,2016,7,9,27,3
6400,2016-07-10,2016,7,10,27,3
6401,2016-07-11,2016,7,11,28,3
6402,2016-07-12,2016,7,12,28,3
6403,2016-07-13,2016,7,13,28,3
6404,2016-07-14,2016,7,14,28,3
6405,2016-07-15,2016,7,15,28,3
6406,2016-07-16,2016,7,16,28,3
6407,2016-07-17,2016,7,17,28,3
6408,2016-07-18,2016,7,18,29,3
6409,2016-07-19,2016,7,19,29,3
6410,2016-07-20,2016,7,20,29,3
6411,2016-07-21,2016,7,21,29,3
6412,2016-07-22,2016,7,22,29,3
6413,2016-07-23,2016,7,23,29,3
6414,2016-07-24,2016,7,24,29,3
6415,2016-07-25,2016,7,25,30,3
6416,2016-07-26,2016,7,26,30,3
6417,2016-07-27,2016,7,27,30,3
6418,2016-07-28,2016,7,28,30,3
6419,2016-07-29,2016,7,29,30,3
6420,2016-07-30,2016,7,30,30,3
6421,2016-07-31,2016,7,31,30,3
6422,2016-08-01,2016,8,1,31,3
6423,2016-08-02,2016,8,2,31,3
6424,2016-08-03,2016,8,3,31,3
6425,2016-08-04,2016,8,4,31,3
6426,2016-08-05,2016,8,5,31,3
6427,2016-08-06,2016,8,6,31,3
6428,2016-08-07,2016,8,7,31,3
6429,2016-08-08,2016,8,8,32,3
6430,2016-08-09,2016,8,9,32,3
6431,2016-08-10,2016,8,10,32,3
6432,2016-08-11,2016,8,11,32,3
6433,2016-08-12,2016,8,12,32,3
6434,2016-08-13,2016,8,13,32,3
6435,2016-08-14,2016,8,14,32,3
6436,2016-08-15,2016,8,15,33,3
6437,2016-08-16,2016,8,16,33,3
6438,2016-08-17,2016,8,17,33,3
6439,2016-08-18,2016,8,18,33,3
6440,2016-08-19,2016,8,19,33,3
6441,2016-08-20,2016,8,20,33,3
6442,2016-08-21,2016,8,21,33,3
6443,2016-08-22,2016,8,22,34,3
6444,2016-08-23,2016,8,23,34,3
6445,2016-08-24,2016,8,24,34,3
6446,2016-08-25,2016,8,25,34,3
6447,2016-08-26,2016,8,26,34,3
6448,2016-08-27,2016,8,27,34,3
6449,2016-08-28,2016,8,28,34,3
6450,2016-08-29,2016,8,29,35,3
6451,2016-08-30,2016,8,30,35,3
6452,2016-08-31,2016,8,31,35,3
6453,2016-09-01,2016,9,1,35,3
6454,2016-09-02,2016,9,2,35,3
6455,2016-09-03,2016,9,3,35,3
6456,2016-09-04,2016,9,4,35,3
6457,2016-09-05,2016,9,5,36,3
6458,2016-09-06,2016,9,6,36,3
6459,2016-09-07,2016,9,7,36,3
6460,2016-09-08,2016,9,8,36,3
6461,2016-09-09,2016,9,9,36,3
6462,2016-09-10,2016,9,10,36,3
6463,2016-09-11,2016,9,11,36,3
6464,2016-09-12,2016,9,12,37,3
6465,2016-09-13,2016,9,13,37,3
6466,2016-09-14,2016,9,14,37,3
6467,2016-09-15,2016,9,15,37,3
6468,2016-09-16,2016,9,16,37,3
6469,2016-09-17,2016,9,17,37,3
6470,2016-09-18,2016,9,18,37,3
6471,2016-09-19,2016,9,19,38,3
6472,2016-09-20,2016,9,20,38,3
6473,2016-09-21,2016,9,21,38,3
6474,2016-09-22,2016,9,22,38,3
6475,2016-09-23,2016,9,23,38,3
6476,2016-09-24,2016,9,24,38,3
6477,2016-09-25,2016,9,25,38,3
6478,2016-09-26,2016,9,26,39,3
6479,2016-09-27,2016,9,27,39,3
6480,2016-09-28,2016,9,28,39,3
6481,2016-09-29,2016,9,29,39,3
6482,2016-09-30,2016,9,30,39,3
6483,2016-10-01,2016,10,1,39,4
6484,2016-10-02,2016,10,2,39,4
6485,2016-10-03,2016,10,3,40,4
6486,2016-10-04,2016,10,4,40,4
6487,2016-10-05,2016,10,5,40,4
6488,2016-10-06,2016,10,6,40,4
6489,2016-10-07,2016,10,7,40,4
6490,2016-10-08,2016,10,8,40,4
6491,2016-10-09,2016,10,9,40,4
6492,2016-10-10,2016,10,10,41,4
6493,2016-10-11,2016,10,11,41,4
6494,2016-10-12,2016,10,12,41,4
6495,2016-10-13,2016,10,13,41,4
6496,2016-10-14,2016,10,14,41,4
6497,2016-10-15,2016,10,15,41,4
6498,2016-10-16,2016,10,16,41,4
6499,2016-10-17,2016,10,17,42,4
6500,2016-10-18,2016,10,18,42,4
6501,2016-10-19,2016,10,19,42,4
6502,2016-10-20,2016,10,20,42,4
6503,2016-10-21,2016,10,21,42,4
6504,2016-10-22,2016,10,22,42,4
6505,2016-10-23,2016,10,23,42,4
6506,2016-10-24,2016,10,24,43,4
6507,2016-10-25,2016,10,25,43,4
6508,2016-10-26,2016,10,26,43,4
6509,2016-10-27,2016,10,27,43,4
6510,2016-10-28,2016,10,28,43,4
6511,2016-10-29,2016,10,29,43,4
6512,2016-10-30,2016,10,30,43,4
6513,2016-10-31,2016,10,31,44,4
6514,2016-11-01,2016,11,1,44,4
6515,2016-11-02,2016,11,2,44,4
6516,2016-11-03,2016,11,3,44,4
6517,2016-11-04,2016,11,4,44,4
6518,2016-11-05,2016,11,5,44,4
6519,2016-11-06,2016,11,6,44,4
6520,2016-11-07,2016,11,7,45,4
6521,2016-11-08,2016,11,8,45,4
6522,2016-11-09,2016,11,9,45,4
6523,2016-11-10,2016,11,10,45,4
6524,2016-11-11,2016,11,11,45,4
6525,2016-11-12,2016,11,12,45,4
6526,2016-11-13,2016,11,13,45,4
6527,2016-11-14,2016,11,14,46,4
6528,2016-11-15,2016,11,15,46,4
6529,2016-11-16,2016,11,16,46,4
6530,2016-11-17,2016,11,17,46,4
6531,2016-11-18,2016,11,18,46,4
6532,2016-11-19,2016,11,19,46,4
6533,2016-11-20,2016,11,20,46,4
6534,2016-11-21,2016,11,21,47,4
6535,2016-11-22,2016,11,22,47,4
6536,2016-11-23,2016,11,23,47,4
6537,2016-11-24,2016,11,24,47,4
6538,2016-11-25,2016,11,25,47,4
6539,2016-11-26,2016,11,26,47,4
6540,2016-11-27,2016,11,27,47,4
6541,2016-11-28,2016,11,28,48,4
6542,2016-11-29,2016,11,29,48,4
6543,2016-11-30,2016,11,30,48,4
6544,2016-12-01,2016,12,1,48,4
6545,2016-12-02,2016,12,2,48,4
6546,2016-12-03,2016,12,3,48,4
6547,2016-12-04,2016,12,4,48,4
6548,2016-12-05,2016,12,5,49,4
6549,2016-12-06,2016,12,6,49,4
6550,2016-12-07,2016,12,7,49,4
6551,2016-12-08,2016,12,8,49,4
6552,2016-12-09,2016,12,9,49,4
6553,2016-12-10,2016,12,10,49,4
6554,2016-12-11,2016,12,11,49,4
6555,2016-12-12,2016,12,12,50,4
6556,2016-12-13,2016,12,13,50,4
6557,2016-12-14,2016,12,14,50,4
6558,2016-12-15,2016,12,15,50,4
6559,2016-12-16,2016,12,16,50,4
6560,2016-12-17,2016,12,17,50,4
6561,2016-12-18,2016,12,18,50,4
6562,2016-12-19,2016,12,19,51,4
6563,2016-12-20,2016,12,20,51,4
6564,2016-12-21,2016,12,21,51,4
6565,2016-12-22,2016,12,22,51,4
6566,2016-12-23,2016,12,23,51,4
6567,2016-12-24,2016,12,24,51,4
6568,2016-12-25,2016,12,25,51,4
6569,2016-12-26,2016,12,26,52,4
6570,2016-12-27,2016,12,27,52,4
6571,2016-12-28,2016,12,28,52,4
6572,2016-12-29,2016,12,29,52,4
6573,2016-12-30,2016,12,30,52,4
6574,2016-12-31,2016,12,31,52,4
6575,2017-01-01,2017,1,1,52,1
6576,2017-01-02,2017,1,2,1,1
6577,2017-01-03,2017,1,3,1,1
6578,2017-01-04,2017,1,4,1,1
6579,2017-01-05,2017,1,5,1,1
6580,2017-01-06,2017,1,6,1,1
6581,2017-01-07,2017,1,7,1,1
6582,2017-01-08,2017,1,8,1,1
6583,2017-01-09,2017,1,9,2,1
6584,2017-01-10,2017,1,10,2,1
6585,2017-01-11,2017,1,11,2,1
6586,2017-01-12,2017,1,12,2,1
6587,2017-01-13,2017,1,13,2,1
6588,2017-01-14,2017,1,14,2,1
6589,2017-01-15,2017,1,15,2,1
6590,2017-01-16,2017,1,16,3,1
6591,2017-01-17,2017,1,17,3,1
6592,2017-01-18,2017,1,18,3,1
6593,2017-01-19,2017,1,19,3,1
6594,2017-01-20,2017,1,20,3,1
6595,2017-01-21,2017,1,21,3,1
6596,2017-01-22,2017,1,22,3,1
6597,2017-01-23,2017,1,23,4,1
6598,2017-01-24,2017,1,24,4,1
6599,2017-01-25,2017,1,25,4,1
6600,2017-01-26,2017,1,26,4,1
6601,2017-01-27,2017,1,27,4,1
6602,2017-01-28,2017,1,28,4,1
6603,2017-01-29,2017,1,29,4,1
6604,2017-01-30,2017,1,30,5,1
6605,2017-01-31,2017,1,31,5,1
6606,2017-02-01,2017,2,1,5,1
6607,2017-02-02,2017,2,2,5,1
6608,2017-02-03,2017,2,3,5,1
6609,2017-02-04,2017,2,4,5,1
6610,2017-02-05,2017,2,5,5,1
6611,2017-02-06,2017,2,6,6,1
6612,2017-02-07,2017,2,7,6,1
6613,2017-02-08,2017,2,8,6,1
6614,2017-02-09,2017,2,9,6,1
6615,2017-02-10,2017,2,10,6,1
6616,2017-02-11,2017,2,11,6,1
6617,2017-02-12,2017,2,12,6,1
6618,2017-02-13,2017,2,13,7,1
6619,2017-02-14,2017,2,14,7,1
6620,2017-02-15,2017,2,15,7,1
6621,2017-02-16,2017,2,16,7,1
6622,2017-02-17,2017,2,17,7,1
6623,2017-02-18,2017,2,18,7,1
6624,2017-02-19,2017,2,19,7,1
6625,2017-02-20,2017,2,20,8,1
6626,2017-02-21,2017,2,21,8,1
6627,2017-02-22,2017,2,22,8,1
6628,2017-02-23,2017,2,23,8,1
6629,2017-02-24,2017,2,24,8,1
6630,2017-02-25,2017,2,25,8,1
6631,2017-02-26,2017,2,26,8,1
6632,2017-02-27,2017,2,27,9,1
6633,2017-02-28,2017,2,28,9,1
6634,2017-03-01,2017,3,1,9,1
6635,2017-03-02,2017,3,2,9,1
6636,2017-03-03,2017,3,3,9,1
6637,2017-03-04,2017,3,4,9,1
6638,2017-03-05,2017,3,5,9,1
6639,2017-03-06,2017,3,6,10,1
6640,2017-03-07,2017,3,7,10,1
6641,2017-03-08,2017,3,8,10,1
6642,2017-03-09,2017,3,9,10,1
6643,2017-03-10,2017,3,10,10,1
6644,2017-03-11,2017,3,11,10,1
6645,2017-03-12,2017,3,12,10,1
6646,2017-03-13,2017,3,13,11,1
6647,2017-03-14,2017,3,14,11,1
6648,2017-03-15,2017,3,15,11,1
6649,2017-03-16,2017,3,16,11,1
6650,2017-03-17,2017,3,17,11,1
6651,2017-03-18,2017,3,18,11,1
6652,2017-03-19,2017,3,19,11,1
6653,2017-03-20,2017,3,20,12,1
6654,2017-03-21,2017,3,21,12,1
6655,2017-03-22,2017,3,22,12,1
6656,2017-03-23,2017,3,23,12,1
6657,2017-03-24,2017,3,24,12,1
6658,2017-03-25,2017,3,25,12,1
6659,2017-03-26,2017,3,26,12,1
6660,2017-03-27,2017,3,27,13,1
6661,2017-03-28,2017,3,28,13,1
6662,2017-03-29,2017,3,29,13,1
6663,2017-03-30,2017,3,30,13,1
6664,2017-03-31,2017,3,31,13,1
6665,2017-04-01,2017,4,1,13,2
6666,2017-04-02,2017,4,2,13,2
6667,2017-04-03,2017,4,3,14,2
6668,2017-04-04,2017,4,4,14,2
6669,2017-04-05,2017,4,5,14,2
6670,2017-04-06,2017,4,6,14,2
6671,2017-04-07,2017,4,7,14,2
6672,2017-04-08,2017,4,8,14,2
6673,2017-04-09,2017,4,9,14,2
6674,2017-04-10,2017,4,10,15,2
6675,2017-04-11,2017,4,11,15,2
6676,2017-04-12,2017,4,12,15,2
6677,2017-04-13,2017,4,13,15,2
6678,2017-04-14,2017,4,14,15,2
6679,2017-04-15,2017,4,15,15,2
6680,2017-04-16,2017,4,16,15,2
6681,2017-04-17,2017,4,17,16,2
6682,2017-04-18,2017,4,18,16,2
6683,2017-04-19,2017,4,19,16,2
6684,2017-04-20,2017,4,20,16,2
6685,2017-04-21,2017,4,21,16,2
6686,2017-04-22,2017,4,22,16,2
6687,2017-04-23,2017,4,23,16,2
6688,2017-04-24,2017,4,24,17,2
6689,2017-04-25,2017,4,25,17,2
6690,2017-04-26,2017,4,26,17,2
6691,2017-04-27,2017,4,27,17,2
6692,2017-04-28,2017,4,28,17,2
6693,2017-04-29,2017,4,29,17,2
6694,2017-04-30,2017,4,30,17,2
6695,2017-05-01,2017,5,1,18,2
6696,2017-05-02,2017,5,2,18,2
6697,2017-05-03,2017,5,3,18,2
6698,2017-05-04,2017,5,4,18,2
6699,2017-05-05,2017,5,5,18,2
6700,2017-05-06,2017,5,6,18,2
6701,2017-05-07,2017,5,7,18,2
6702,2017-05-08,2017,5,8,19,2
6703,2017-05-09,2017,5,9,19,2
6704,2017-05-10,2017,5,10,19,2
6705,2017-05-11,2017,5,11,19,2
6706,2017-05-12,2017,5,12,19,2
6707,2017-05-13,2017,5,13,19,2
6708,2017-05-14,2017,5,14,19,2
6709,2017-05-15,2017,5,15,20,2
6710,2017-05-16,2017,5,16,20,2
6711,2017-05-17,2017,5,17,20,2
6712,2017-05-18,2017,5,18,20,2
6713,2017-05-19,2017,5,19,20,2
6714,2017-05-20,2017,5,20,20,2
6715,2017-05-21,2017,5,21,20,2
6716,2017-05-22,2017,5,22,21,2
6717,2017-05-23,2017,5,23,21,2
6718,2017-05-24,2017,5,24,21,2
6719,2017-05-25,2017,5,25,21,2
6720,2017-05-26,2017,5,26,21,2
6721,2017-05-27,2017,5,27,21,2
6722,2017-05-28,2017,5,28,21,2
6723,2017-05-29,2017,5,29,22,2
6724,2017-05-30,2017,5,30,22,2
